,0
5797,1
5798,1
5799,0
5800,1
5801,0
5802,0
5803,0
5804,0
5805,0
5806,1
5807,1
5808,0
5809,0
5810,1
5811,0
5812,0
5813,1
5814,0
5815,0
5816,1
5817,1
5818,1
5819,0
5820,0
5821,0
5822,0
5823,1
5824,1
5825,0
5826,0
5827,0
5828,0
5829,1
5830,0
5831,0
5832,0
5833,0
5834,1
5835,0
5836,0
5837,1
5838,0
5839,1
5840,0
5841,0
5842,0
5843,1
5844,0
5845,1
5846,0
5847,0
5848,0
5849,1
5850,0
5851,1
5852,0
5853,1
5854,0
5855,0
5856,1
5857,1
5858,0
5859,0
5860,0
5861,0
5862,0
5863,1
5864,0
5865,0
5866,0
5867,1
5868,0
5869,0
5870,1
5871,0
5872,0
5873,0
5874,1
5875,0
5876,1
5877,0
5878,0
5879,0
5880,1
5881,1
5882,0
5883,1
5884,0
5885,0
5886,0
5887,0
5888,0
5889,0
5890,0
5891,0
5892,0
5893,0
5894,0
5895,1
5896,0
5897,1
5898,0
5899,1
5900,1
5901,1
5902,1
5903,0
5904,0
5905,0
5906,0
5907,1
5908,1
5909,0
5910,0
5911,1
5912,0
5913,1
5914,1
5915,0
5916,0
5917,1
5918,0
5919,0
5920,1
5921,1
5922,0
5923,0
5924,0
5925,1
5926,0
5927,0
5928,0
5929,0
5930,1
5931,1
5932,1
5933,0
5934,0
5935,0
5936,1
5937,0
5938,0
5939,0
5940,0
5941,0
5942,1
5943,1
5944,0
5945,0
5946,0
5947,0
5948,1
5949,0
5950,0
5951,1
5952,1
5953,1
5954,0
5955,0
5956,1
5957,1
5958,1
5959,1
5960,1
5961,0
5962,0
5963,0
5964,1
5965,1
5966,0
5967,0
5968,0
5969,0
5970,0
5971,1
5972,1
5973,0
5974,1
5975,1
5976,0
5977,0
5978,1
5979,0
5980,0
5981,0
5982,0
5983,1
5984,0
5985,0
5986,0
5987,0
5988,0
5989,0
5990,0
5991,0
5992,0
5993,1
5994,1
5995,0
5996,1
5997,0
5998,0
5999,1
6000,1
6001,0
6002,0
6003,0
6004,0
6005,1
6006,0
6007,0
6008,0
6009,1
6010,0
6011,1
6012,0
6013,0
6014,1
6015,1
6016,0
6017,1
6018,0
6019,1
6020,0
6021,0
6022,0
6023,0
6024,0
6025,0
6026,0
6027,1
6028,1
6029,0
6030,0
6031,1
6032,0
6033,0
6034,0
6035,1
6036,0
6037,0
6038,0
6039,0
6040,1
6041,0
6042,0
6043,1
6044,1
6045,0
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0
6055,1
6056,0
6057,0
6058,0
6059,1
6060,1
6061,0
6062,0
6063,1
6064,0
6065,1
6066,0
6067,0
6068,0
6069,1
6070,1
6071,0
6072,0
6073,0
6074,0
6075,1
6076,0
6077,0
6078,1
6079,0
6080,0
6081,1
6082,0
6083,0
6084,0
6085,1
6086,0
6087,0
6088,1
6089,0
6090,1
6091,1
6092,1
6093,0
6094,0
6095,0
6096,0
6097,0
6098,1
6099,1
6100,1
6101,0
6102,0
6103,0
6104,0
6105,1
6106,0
6107,0
6108,1
6109,1
6110,0
6111,0
6112,1
6113,0
6114,0
6115,0
6116,1
6117,1
6118,1
6119,0
6120,0
6121,0
6122,0
6123,0
6124,0
6125,1
6126,1
6127,0
6128,0
6129,0
6130,0
6131,1
6132,0
6133,0
6134,0
6135,0
6136,1
6137,1
6138,0
6139,0
6140,0
6141,0
6142,0
6143,0
6144,1
6145,0
6146,1
6147,0
6148,1
6149,0
6150,0
6151,0
6152,1
6153,1
6154,1
6155,0
6156,0
6157,0
6158,0
6159,0
6160,0
6161,1
6162,0
6163,1
6164,0
6165,1
6166,0
6167,0
6168,0
6169,0
6170,1
6171,0
6172,0
6173,1
6174,0
6175,1
6176,0
6177,0
6178,0
6179,0
6180,1
6181,0
6182,1
6183,0
6184,1
6185,1
6186,0
6187,0
6188,0
6189,0
6190,1
6191,1
6192,0
6193,1
6194,0
6195,0
6196,0
6197,0
6198,1
6199,0
6200,1
6201,0
6202,0
6203,1
6204,0
6205,1
6206,1
6207,0
6208,1
6209,0
6210,0
6211,0
6212,0
6213,0
6214,0
6215,1
6216,1
6217,0
6218,0
6219,0
6220,1
6221,0
6222,1
6223,0
6224,0
6225,0
6226,0
6227,1
6228,0
6229,1
6230,1
6231,0
6232,1
6233,1
6234,0
6235,1
6236,0
6237,1
6238,0
6239,0
6240,0
6241,0
6242,0
6243,1
6244,0
6245,0
6246,1
6247,1
6248,0
6249,0
6250,0
6251,0
6252,0
6253,0
6254,1
6255,1
6256,0
6257,0
6258,0
6259,0
6260,1
6261,0
6262,0
6263,0
6264,0
6265,1
6266,0
6267,0
6268,0
6269,0
6270,0
6271,0
6272,0
6273,0
6274,0
6275,0
6276,0
6277,0
6278,1
6279,1
6280,0
6281,0
6282,0
6283,0
6284,1
6285,0
6286,0
6287,0
6288,0
6289,1
6290,1
6291,0
6292,0
6293,0
6294,1
6295,0
6296,0
6297,1
6298,1
6299,0
6300,0
6301,0
6302,0
6303,0
6304,0
6305,0
6306,0
6307,0
6308,1
6309,1
6310,0
6311,0
6312,1
6313,0
6314,0
6315,0
6316,1
6317,0
6318,0
6319,1
6320,0
6321,0
6322,1
6323,0
6324,0
6325,0
6326,0
6327,0
6328,1
6329,0
6330,1
6331,0
6332,1
6333,1
6334,1
6335,0
6336,0
6337,0
6338,0
6339,0
6340,0
6341,1
6342,0
6343,0
6344,0
6345,0
6346,0
6347,0
6348,0
6349,0
6350,0
6351,0
6352,0
6353,1
6354,0
6355,0
6356,0
6357,0
6358,1
6359,0
6360,0
6361,0
6362,1
6363,0
6364,0
6365,1
6366,0
6367,1
6368,0
6369,0
6370,0
6371,0
6372,1
6373,0
6374,0
6375,1
6376,1
6377,0
6378,0
6379,0
6380,1
6381,1
6382,0
6383,0
6384,0
6385,0
6386,0
6387,0
6388,0
6389,0
6390,1
6391,1
6392,0
6393,1
6394,0
6395,0
6396,0
6397,1
6398,1
6399,0
6400,0
6401,0
6402,1
6403,0
6404,0
6405,0
6406,1
6407,0
6408,0
6409,0
6410,0
6411,1
6412,0
6413,0
6414,0
6415,0
6416,1
6417,1
6418,0
6419,0
6420,1
6421,1
6422,0
6423,0
6424,0
6425,0
6426,1
6427,0
6428,1
6429,0
6430,0
6431,0
6432,0
6433,0
6434,0
6435,1
6436,1
6437,0
6438,0
6439,1
6440,1
6441,0
6442,1
6443,0
6444,1
6445,1
6446,1
6447,1
6448,0
6449,0
6450,1
6451,1
6452,0
6453,0
6454,0
6455,0
6456,0
6457,0
6458,0
6459,0
6460,0
6461,1
6462,1
6463,1
6464,0
6465,0
6466,0
6467,1
6468,0
6469,0
6470,1
6471,1
6472,0
6473,0
6474,0
6475,1
6476,0
6477,0
6478,0
6479,0
6480,0
6481,1
6482,0
6483,0
6484,0
6485,0
6486,1
6487,0
6488,1
6489,1
6490,0
6491,0
6492,0
6493,0
6494,1
6495,0
6496,1
6497,0
6498,0
6499,0
6500,0
6501,0
6502,1
6503,0
6504,1
6505,0
6506,1
6507,1
6508,0
6509,0
6510,1
6511,0
6512,0
6513,0
6514,1
6515,0
6516,0
6517,1
6518,1
6519,0
6520,0
6521,0
6522,0
6523,0
6524,0
6525,1
6526,0
6527,1
6528,0
6529,0
6530,0
6531,1
6532,1
6533,1
6534,0
6535,0
6536,1
6537,0
6538,0
6539,0
6540,0
6541,0
6542,1
6543,0
6544,1
6545,0
6546,0
6547,1
6548,0
6549,0
6550,0
6551,0
6552,1
6553,0
6554,0
6555,0
6556,0
6557,0
6558,1
6559,1
6560,0
6561,0
6562,0
6563,1
6564,0
6565,0
6566,1
6567,1
6568,0
6569,0
6570,1
6571,0
6572,0
6573,0
6574,0
6575,0
6576,0
6577,1
6578,0
6579,0
6580,0
6581,0
6582,0
6583,0
6584,0
6585,0
6586,1
6587,0
6588,1
6589,0
6590,1
6591,1
6592,0
6593,1
6594,0
6595,1
6596,0
6597,0
6598,0
6599,1
6600,0
6601,1
6602,0
6603,0
6604,0
6605,0
6606,0
6607,0
6608,0
6609,0
6610,0
6611,0
6612,0
6613,0
6614,0
6615,0
6616,1
6617,0
6618,1
6619,0
6620,0
6621,0
6622,0
6623,0
6624,1
6625,0
6626,1
6627,0
6628,1
6629,0
6630,0
6631,1
6632,1
6633,0
6634,0
6635,1
6636,0
6637,1
6638,1
6639,0
6640,0
6641,1
6642,1
6643,1
6644,1
6645,0
6646,0
6647,0
6648,1
6649,0
6650,1
6651,0
6652,0
6653,1
6654,0
6655,0
6656,0
6657,0
6658,1
6659,1
6660,0
6661,1
6662,0
6663,0
6664,1
6665,0
6666,1
6667,0
6668,0
6669,0
6670,0
6671,0
6672,0
6673,0
6674,1
6675,1
6676,0
6677,0
6678,0
6679,1
6680,0
6681,0
6682,1
6683,1
6684,1
6685,0
6686,1
6687,1
6688,1
6689,0
6690,0
6691,0
6692,0
6693,0
6694,0
6695,0
6696,0
6697,0
6698,1
6699,0
6700,0
6701,0
6702,1
6703,0
6704,1
6705,1
6706,0
6707,1
6708,1
6709,0
6710,1
6711,1
6712,1
6713,0
6714,0
6715,0
6716,0
6717,1
6718,0
6719,1
6720,0
6721,1
6722,0
6723,0
6724,0
6725,1
6726,0
6727,1
6728,0
6729,0
6730,0
6731,1
6732,0
6733,1
6734,0
6735,0
6736,1
6737,0
6738,0
6739,1
6740,1
6741,1
6742,0
6743,0
6744,0
6745,0
6746,0
6747,0
6748,0
6749,0
6750,0
6751,1
6752,0
6753,0
6754,0
6755,0
6756,0
6757,0
6758,0
6759,1
6760,0
6761,1
6762,0
6763,1
6764,0
6765,0
6766,1
6767,1
6768,0
6769,0
6770,0
6771,1
6772,0
6773,0
6774,0
6775,0
6776,0
6777,1
6778,0
6779,0
6780,0
6781,0
6782,0
6783,0
6784,1
6785,1
6786,0
6787,0
6788,1
6789,1
6790,0
6791,0
6792,0
6793,1
6794,1
6795,1
6796,0
6797,0
6798,0
6799,0
6800,1
6801,0
6802,0
6803,0
6804,1
6805,1
6806,0
6807,0
6808,0
6809,1
6810,1
6811,0
6812,1
6813,0
6814,0
6815,0
6816,0
6817,1
6818,0
6819,1
6820,1
6821,0
6822,0
6823,0
6824,1
6825,0
6826,0
6827,1
6828,1
6829,0
6830,0
6831,0
6832,1
6833,0
6834,1
6835,0
6836,0
6837,1
6838,0
6839,1
6840,0
6841,0
6842,1
6843,1
6844,0
6845,0
6846,0
6847,0
6848,0
6849,0
6850,1
6851,0
6852,0
6853,0
6854,1
6855,1
6856,1
6857,0
6858,0
6859,0
6860,0
6861,1
6862,0
6863,0
6864,0
6865,0
6866,1
6867,0
6868,0
6869,0
6870,1
6871,0
6872,1
6873,0
6874,1
6875,0
6876,1
6877,1
6878,0
6879,1
6880,0
6881,1
6882,1
6883,1
6884,0
6885,0
6886,0
6887,0
6888,1
6889,1
6890,0
6891,1
6892,0
6893,1
6894,0
6895,1
6896,0
6897,0
6898,0
6899,0
6900,0
6901,0
6902,0
6903,0
6904,0
6905,0
6906,0
6907,1
6908,0
6909,1
6910,1
6911,1
6912,1
6913,0
6914,0
6915,0
6916,0
6917,1
6918,0
6919,0
6920,0
6921,1
6922,0
6923,0
6924,0
6925,0
6926,0
6927,0
6928,0
6929,1
6930,1
6931,0
6932,1
6933,1
6934,1
6935,0
6936,0
6937,0
6938,0
6939,1
6940,1
6941,0
6942,0
6943,1
6944,0
6945,1
6946,1
6947,0
6948,0
6949,1
6950,0
6951,0
6952,0
6953,1
6954,1
6955,0
6956,0
6957,0
6958,0
6959,0
6960,0
6961,0
6962,1
6963,0
6964,0
6965,1
6966,1
6967,1
6968,0
6969,1
6970,0
6971,1
6972,0
6973,0
6974,0
6975,0
6976,1
6977,0
6978,0
6979,0
6980,0
6981,0
6982,0
6983,0
6984,0
6985,0
6986,0
6987,1
6988,1
6989,0
6990,0
6991,1
6992,1
6993,0
6994,1
6995,1
6996,0
6997,0
6998,1
6999,0
7000,1
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,0
7009,0
7010,0
7011,1
7012,0
7013,1
7014,0
7015,0
7016,0
7017,1
7018,0
7019,0
7020,0
7021,0
7022,1
7023,1
7024,1
7025,1
7026,0
7027,0
7028,0
7029,0
7030,0
7031,0
7032,0
7033,0
7034,0
7035,0
7036,0
7037,1
7038,0
7039,0
7040,1
7041,1
7042,1
7043,0
7044,0
7045,0
7046,1
7047,0
7048,0
7049,0
7050,1
7051,1
7052,1
7053,0
7054,1
7055,0
7056,0
7057,0
7058,0
7059,0
7060,0
7061,0
7062,0
7063,0
7064,0
7065,1
7066,1
7067,0
7068,1
7069,0
7070,0
7071,1
7072,1
7073,1
7074,0
7075,0
7076,0
7077,0
7078,1
7079,1
7080,0
7081,0
7082,1
7083,0
7084,0
7085,0
7086,0
7087,0
7088,1
7089,0
7090,0
7091,1
7092,0
7093,0
7094,0
7095,1
7096,0
7097,0
7098,0
7099,0
7100,0
7101,0
7102,0
7103,0
7104,0
7105,0
7106,0
7107,0
7108,0
7109,0
7110,0
7111,0
7112,1
7113,0
7114,0
7115,0
7116,0
7117,0
7118,0
7119,0
7120,0
7121,0
7122,0
7123,0
7124,1
7125,0
7126,0
7127,1
7128,1
7129,0
7130,0
7131,0
7132,1
7133,0
7134,0
7135,0
7136,1
7137,1
7138,1
7139,1
7140,1
7141,0
7142,0
7143,1
7144,0
7145,0
7146,0
7147,1
7148,1
7149,1
7150,0
7151,1
7152,0
7153,0
7154,1
7155,0
7156,0
7157,1
7158,1
7159,0
7160,1
7161,0
7162,0
7163,0
7164,1
7165,1
7166,0
7167,0
7168,1
7169,0
7170,0
7171,1
7172,0
7173,0
7174,0
7175,1
7176,0
7177,0
7178,1
7179,0
7180,0
7181,1
7182,0
7183,0
7184,0
7185,1
7186,0
7187,0
7188,0
7189,0
7190,1
7191,1
7192,0
7193,0
7194,0
7195,0
7196,0
7197,0
7198,1
7199,1
7200,0
7201,1
7202,1
7203,0
7204,0
7205,0
7206,1
7207,1
7208,0
7209,0
7210,0
7211,1
7212,0
7213,0
7214,0
7215,0
7216,1
7217,0
7218,0
7219,0
7220,0
7221,0
7222,0
7223,0
7224,0
7225,1
7226,0
7227,0
7228,0
7229,0
7230,0
7231,0
7232,0
7233,0
7234,0
7235,0
7236,0
7237,0
7238,0
7239,0
7240,0
7241,0
7242,1
7243,1
7244,0
7245,1
7246,0
7247,0
7248,0
7249,1
7250,1
7251,0
7252,0
7253,1
7254,1
7255,0
7256,0
7257,0
7258,1
7259,0
7260,0
7261,0
7262,1
7263,0
7264,1
7265,0
7266,1
7267,0
7268,0
7269,1
7270,1
7271,0
7272,0
7273,1
7274,0
7275,1
7276,0
7277,0
7278,1
7279,0
7280,0
7281,0
7282,1
7283,0
7284,0
7285,0
7286,1
7287,1
7288,0
7289,0
7290,0
7291,0
7292,0
7293,0
7294,1
7295,1
7296,0
7297,0
7298,1
7299,1
7300,0
7301,0
7302,1
7303,0
7304,0
7305,0
7306,1
7307,0
7308,1
7309,0
7310,1
7311,1
7312,1
7313,0
7314,0
7315,1
7316,1
7317,0
7318,0
7319,0
7320,1
7321,1
7322,0
7323,0
7324,0
7325,0
7326,0
7327,0
7328,0
7329,0
7330,1
7331,1
7332,0
7333,0
7334,0
7335,0
7336,0
7337,0
7338,0
7339,0
7340,1
7341,0
7342,0
7343,1
7344,0
7345,0
7346,1
7347,1
7348,0
7349,0
7350,1
7351,0
7352,1
7353,0
7354,0
7355,0
7356,1
7357,1
7358,0
7359,0
7360,0
7361,1
7362,1
7363,0
7364,0
7365,0
7366,1
7367,0
7368,1
7369,0
7370,1
7371,1
7372,1
7373,0
7374,1
7375,0
7376,0
7377,1
7378,0
7379,1
7380,1
7381,0
7382,0
7383,0
7384,1
7385,1
7386,0
7387,1
7388,1
7389,1
7390,0
7391,0
7392,0
7393,0
7394,0
7395,0
7396,0
7397,1
7398,1
7399,0
7400,1
7401,0
7402,0
7403,0
7404,0
7405,0
7406,1
7407,0
7408,0
7409,1
7410,0
7411,0
7412,0
7413,0
7414,0
7415,1
7416,0
7417,0
7418,1
7419,0
7420,0
7421,0
7422,0
7423,0
7424,0
7425,0
7426,0
7427,0
7428,0
7429,1
7430,1
7431,1
7432,1
7433,0
7434,0
7435,0
7436,0
7437,1
7438,0
7439,1
7440,0
7441,0
7442,0
7443,0
7444,0
7445,0
7446,0
7447,0
7448,1
7449,0
7450,0
7451,0
7452,1
7453,0
7454,0
7455,0
7456,0
7457,0
7458,1
7459,0
7460,0
7461,0
7462,1
7463,0
7464,0
7465,0
7466,0
7467,0
7468,0
7469,1
7470,1
7471,1
7472,1
7473,0
7474,1
7475,0
7476,1
7477,0
7478,0
7479,0
7480,1
7481,0
7482,1
7483,0
7484,0
7485,0
7486,1
7487,0
7488,0
7489,1
7490,0
7491,1
7492,1
7493,1
7494,0
7495,0
7496,0
7497,0
7498,1
7499,1
7500,0
7501,0
7502,1
7503,1
7504,0
7505,0
7506,0
7507,0
7508,0
7509,0
7510,1
7511,0
7512,0
7513,0
7514,0
7515,0
7516,0
7517,0
7518,0
7519,1
7520,0
7521,1
7522,0
7523,0
7524,1
7525,1
7526,0
7527,0
7528,1
7529,0
7530,0
7531,0
7532,0
7533,1
7534,1
7535,0
7536,0
7537,0
7538,0
7539,0
7540,1
7541,1
7542,0
7543,0
7544,1
7545,0
7546,0
7547,1
7548,1
7549,0
7550,1
7551,0
7552,0
7553,0
7554,1
7555,0
7556,1
7557,0
7558,0
7559,0
7560,0
7561,1
7562,1
7563,0
7564,0
7565,0
7566,0
7567,0
7568,0
7569,1
7570,0
7571,0
7572,0
7573,0
7574,1
7575,0
7576,0
7577,1
7578,0
7579,1
7580,0
7581,1
7582,0
7583,1
7584,0
7585,1
7586,0
7587,0
7588,0
7589,0
7590,0
7591,0
7592,0
7593,0
7594,0
7595,0
7596,0
7597,0
7598,0
7599,1
7600,0
7601,1
7602,0
7603,0
7604,1
7605,1
7606,0
7607,1
7608,0
7609,1
7610,0
7611,1
7612,0
7613,0
7614,1
7615,1
7616,1
7617,1
7618,0
7619,1
7620,1
7621,1
7622,1
7623,0
7624,1
7625,0
7626,0
7627,0
7628,0
7629,1
7630,1
7631,1
7632,0
7633,0
7634,1
7635,0
7636,0
7637,1
7638,0
7639,0
7640,0
7641,0
7642,0
7643,1
7644,0
7645,1
7646,1
7647,0
7648,1
7649,1
7650,0
7651,1
7652,0
7653,0
7654,1
7655,0
7656,0
7657,0
7658,0
7659,0
7660,0
7661,1
7662,0
7663,1
7664,0
7665,0
7666,1
7667,0
7668,0
7669,1
7670,1
7671,0
7672,0
7673,0
7674,1
7675,0
7676,1
7677,1
7678,0
7679,0
7680,0
7681,1
7682,0
7683,0
7684,0
7685,0
7686,0
7687,0
7688,1
7689,0
7690,0
7691,1
7692,0
7693,0
7694,1
7695,0
7696,1
7697,0
7698,1
7699,0
7700,0
7701,1
7702,0
7703,0
7704,0
7705,0
7706,0
7707,0
7708,0
7709,0
7710,1
7711,1
7712,1
7713,0
7714,0
7715,1
7716,1
7717,1
7718,1
7719,0
7720,1
7721,1
7722,0
7723,0
7724,0
7725,0
7726,1
7727,1
7728,0
7729,0
7730,1
7731,1
7732,0
7733,0
7734,0
7735,0
7736,0
7737,1
7738,1
7739,1
7740,0
7741,1
7742,1
7743,0
7744,0
7745,1
7746,0
7747,0
7748,0
7749,1
7750,0
7751,0
7752,0
7753,1
7754,0
7755,1
7756,0
7757,0
7758,1
7759,1
7760,0
7761,0
7762,0
7763,1
7764,0
7765,1
7766,1
7767,0
7768,1
7769,1
7770,1
7771,0
7772,1
7773,0
7774,1
7775,0
7776,0
7777,1
7778,0
7779,0
7780,0
7781,1
7782,1
7783,1
7784,1
7785,0
7786,1
7787,0
7788,0
7789,1
7790,0
7791,1
7792,0
7793,1
7794,1
7795,0
7796,1
7797,0
7798,1
7799,0
7800,0
7801,1
7802,0
7803,0
7804,0
7805,0
7806,0
7807,1
7808,0
7809,1
7810,1
7811,1
7812,1
7813,0
7814,1
7815,1
7816,1
7817,0
7818,1
7819,0
7820,0
7821,1
7822,0
7823,1
7824,1
7825,0
7826,0
7827,1
7828,0
7829,0
7830,0
7831,0
7832,1
7833,1
7834,0
7835,1
7836,0
7837,0
7838,0
7839,1
7840,0
7841,0
7842,0
7843,0
7844,0
7845,0
7846,1
7847,0
7848,0
7849,0
7850,0
7851,0
7852,0
7853,0
7854,0
7855,0
7856,0
7857,0
7858,0
7859,0
7860,0
7861,0
7862,0
7863,0
7864,0
7865,0
7866,0
7867,1
7868,1
7869,1
7870,0
7871,1
7872,0
7873,0
7874,0
7875,1
7876,1
7877,1
7878,0
7879,1
7880,1
7881,1
7882,1
7883,1
7884,0
7885,0
7886,0
7887,0
7888,1
7889,0
7890,1
7891,1
7892,0
7893,1
7894,1
7895,1
7896,0
7897,0
7898,0
7899,1
7900,0
7901,0
7902,1
7903,0
7904,0
7905,0
7906,0
7907,1
7908,1
7909,1
7910,0
7911,0
7912,0
7913,0
7914,0
7915,0
7916,0
7917,1
7918,0
7919,1
7920,0
7921,1
7922,0
7923,0
7924,0
7925,1
7926,1
7927,1
7928,1
7929,0
7930,0
7931,1
7932,0
7933,0
7934,0
7935,0
7936,1
7937,1
7938,1
7939,0
7940,0
7941,1
7942,1
7943,0
7944,0
7945,1
7946,0
7947,0
7948,0
7949,0
7950,0
7951,1
7952,0
7953,0
7954,0
7955,0
7956,0
7957,0
7958,0
7959,0
7960,1
7961,0
7962,0
7963,0
7964,1
7965,0
7966,0
7967,0
7968,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,1
7975,0
7976,0
7977,0
7978,0
7979,0
7980,0
7981,0
7982,0
7983,0
7984,0
7985,0
7986,0
7987,1
7988,1
7989,1
7990,1
7991,0
7992,0
7993,0
7994,0
7995,1
7996,0
7997,0
7998,1
7999,1
8000,1
8001,1
8002,0
8003,0
8004,0
8005,0
8006,0
8007,0
8008,0
8009,0
8010,0
8011,1
8012,0
8013,1
8014,0
8015,0
8016,0
8017,0
8018,0
8019,1
8020,1
8021,1
8022,1
8023,0
8024,0
8025,1
8026,0
8027,1
8028,0
8029,1
8030,1
8031,0
8032,0
8033,0
8034,1
8035,0
8036,1
8037,0
8038,0
8039,0
8040,0
8041,1
8042,0
8043,0
8044,1
8045,0
8046,0
8047,0
8048,1
8049,0
8050,0
8051,0
8052,0
8053,0
8054,1
8055,1
8056,1
8057,0
8058,0
8059,1
8060,0
8061,0
8062,0
8063,0
8064,0
8065,1
8066,1
8067,0
8068,0
8069,0
8070,1
8071,0
8072,0
8073,0
8074,0
8075,0
8076,1
8077,0
8078,0
8079,1
8080,0
8081,0
8082,0
8083,1
8084,0
8085,0
8086,0
8087,0
8088,0
8089,0
8090,0
8091,0
8092,1
8093,0
8094,1
8095,0
8096,0
8097,0
8098,1
8099,1
8100,0
8101,1
8102,1
8103,0
8104,0
8105,0
8106,0
8107,0
8108,0
8109,1
8110,1
8111,1
8112,0
8113,0
8114,0
8115,0
8116,1
8117,0
8118,1
8119,0
8120,0
8121,0
8122,1
8123,0
8124,1
8125,0
8126,1
8127,0
8128,0
8129,0
8130,0
8131,1
8132,0
8133,0
8134,1
8135,1
8136,0
8137,0
8138,1
8139,0
8140,0
8141,0
8142,0
8143,1
8144,0
8145,0
8146,0
8147,1
8148,0
8149,0
8150,0
8151,1
8152,1
8153,0
8154,0
8155,0
8156,1
8157,1
8158,0
8159,0
8160,0
8161,1
8162,1
8163,0
8164,0
8165,1
8166,1
8167,0
8168,0
8169,1
8170,1
8171,0
8172,0
8173,1
8174,0
8175,0
8176,0
8177,0
8178,0
8179,1
8180,0
8181,1
8182,0
8183,1
8184,1
8185,0
8186,0
8187,1
8188,1
8189,1
8190,0
8191,1
8192,0
8193,0
8194,0
8195,0
8196,0
8197,1
8198,0
8199,0
8200,0
8201,1
8202,0
8203,0
8204,0
8205,1
8206,1
8207,1
8208,0
8209,0
8210,1
8211,0
8212,1
8213,0
8214,0
8215,0
8216,0
8217,1
8218,0
8219,1
8220,1
8221,0
8222,0
8223,0
8224,1
8225,0
8226,0
8227,0
8228,0
8229,0
8230,0
8231,0
8232,1
8233,0
8234,0
8235,0
8236,1
8237,1
8238,0
8239,1
8240,0
8241,0
8242,0
8243,0
8244,0
8245,0
8246,0
8247,1
8248,0
8249,0
8250,0
8251,1
8252,0
8253,1
8254,0
8255,0
8256,0
8257,1
8258,1
8259,1
8260,0
8261,0
8262,0
8263,0
8264,0
8265,0
8266,0
8267,0
8268,0
8269,0
8270,1
8271,1
8272,0
8273,1
8274,1
8275,0
8276,0
8277,0
8278,0
8279,1
8280,0
8281,0
8282,0
8283,1
8284,0
8285,0
8286,0
8287,1
8288,0
8289,1
8290,1
8291,1
8292,1
8293,1
8294,0
8295,0
8296,0
8297,1
8298,1
8299,1
8300,0
8301,0
8302,0
8303,0
8304,1
8305,0
8306,0
8307,0
8308,0
8309,0
8310,0
8311,0
8312,0
8313,0
8314,0
8315,0
8316,0
8317,0
8318,0
8319,1
8320,0
8321,0
8322,0
8323,1
8324,0
8325,1
8326,0
8327,0
8328,0
8329,0
8330,1
8331,0
8332,1
8333,0
8334,0
8335,0
8336,0
8337,0
8338,1
8339,0
8340,0
8341,0
8342,1
8343,0
8344,1
8345,0
8346,0
8347,0
8348,0
8349,1
8350,1
8351,0
8352,0
8353,0
8354,0
8355,0
8356,1
8357,0
8358,1
8359,0
8360,0
8361,0
8362,0
8363,0
8364,0
8365,1
8366,1
8367,1
8368,0
8369,1
8370,1
8371,0
8372,0
8373,0
8374,0
8375,0
8376,0
8377,0
8378,0
8379,1
8380,0
8381,0
8382,1
8383,0
8384,0
8385,0
8386,0
8387,0
8388,0
8389,0
8390,1
8391,0
8392,1
8393,0
8394,0
8395,0
8396,0
8397,0
8398,0
8399,1
8400,0
8401,0
8402,0
8403,0
8404,1
8405,1
8406,0
8407,1
8408,0
8409,1
8410,0
8411,0
8412,0
8413,1
8414,0
8415,0
8416,0
8417,1
8418,1
8419,1
8420,1
8421,0
8422,0
8423,0
8424,0
8425,0
8426,1
8427,1
8428,1
8429,0
8430,1
8431,0
8432,0
8433,0
8434,0
8435,0
8436,1
8437,1
8438,0
8439,0
8440,0
8441,0
8442,0
8443,0
8444,1
8445,1
8446,0
8447,1
8448,0
8449,0
8450,0
8451,0
8452,1
8453,0
8454,0
8455,0
8456,0
8457,0
8458,1
8459,0
8460,0
8461,0
8462,0
8463,1
8464,0
8465,0
8466,1
8467,1
8468,0
8469,1
8470,0
8471,1
8472,0
8473,0
8474,0
8475,0
8476,1
8477,0
8478,0
8479,0
8480,0
8481,0
8482,0
8483,0
8484,0
8485,0
8486,1
8487,0
8488,0
8489,0
8490,0
8491,0
8492,1
8493,0
8494,0
8495,0
8496,0
8497,0
8498,0
8499,1
8500,1
8501,0
8502,0
8503,0
8504,0
8505,1
8506,1
8507,1
8508,0
8509,1
8510,0
8511,0
8512,0
8513,0
8514,1
8515,1
8516,0
8517,0
8518,0
8519,0
8520,0
8521,0
8522,0
8523,0
8524,1
8525,1
8526,1
8527,0
8528,0
8529,0
8530,0
8531,1
8532,0
8533,0
8534,0
8535,0
8536,1
8537,0
8538,1
8539,1
8540,0
8541,0
8542,0
8543,0
8544,0
8545,0
8546,0
8547,0
8548,0
8549,0
8550,0
8551,0
8552,0
8553,0
8554,0
8555,1
8556,1
8557,0
8558,0
8559,0
8560,0
8561,0
8562,0
8563,1
8564,0
8565,0
8566,0
8567,1
8568,0
8569,1
8570,0
8571,0
8572,0
8573,1
8574,0
8575,0
8576,0
8577,0
8578,0
8579,0
8580,0
8581,0
8582,1
8583,1
8584,0
8585,1
8586,0
8587,1
8588,1
8589,0
8590,0
8591,1
8592,0
8593,0
8594,0
8595,1
